ID,Smiles,Tg,Polymer type
P370412.mol,*Oc1c2c(ccc1)ccc(c2)Oc1ccc(cc1)NC(=O)c1ccc(cc1)C(c1ccc(cc1)C(=O)Nc1ccc(cc1)*)(C(F)(F)F)C(F)(F)F,252.0,"Polyoxides/ethers/acetals, Polyamides/thioamides"
P370413.mol,*Oc1c2c(ccc1)ccc(c2)Oc1ccc(cc1)NC(=O)c1ccc(cc1)Oc1ccc(cc1)Oc1ccc(cc1)C(=O)Nc1ccc(cc1)*,224.0,"Polyoxides/ethers/acetals, Polyamides/thioamides"
P370414.mol,*Oc1c2c(ccc1)ccc(c2)Oc1ccc(cc1)NC(=O)c1ccc(cc1)Oc1cc(ccc1)Oc1ccc(cc1)C(=O)Nc1ccc(cc1)*,196.0,"Polyoxides/ethers/acetals, Polyamides/thioamides"
P370415.mol,*Oc1c2c(ccc1)ccc(c2)Oc1ccc(cc1)NC(=O)c1ccc(cc1)Oc1c(cccc1)Oc1ccc(cc1)C(=O)Nc1ccc(cc1)*,180.0,"Polyoxides/ethers/acetals, Polyamides/thioamides"
P370416.mol,*Oc1c2c(ccc1)ccc(c2)Oc1ccc(cc1)NC(=O)c1ccc(cc1)Oc1ccc(cc1)S(=O)(=O)c1ccc(cc1)Oc1ccc(cc1)C(=O)Nc1ccc(cc1)*,218.0,"Polyoxides/ethers/acetals, Polyamides/thioamides, Polysulfones/sulfoxides/sufonates/sulfoamides"
P370417.mol,*Oc1c2c(ccc1)ccc(c2)Oc1ccc(cc1)NC(=O)c1ccc(cc1)Oc1ccc(cc1)C(c1ccc(cc1)Oc1ccc(cc1)C(=O)Nc1ccc(cc1)*)(c1ccccc1)C,175.5,"Polyoxides/ethers/acetals, Polyamides/thioamides"
P370421.mol,*Oc1c2c(ccc1)ccc(c2)Oc1ccc(cc1)NC(=O)c1ccc(cc1)Oc1ccc(cc1)C(c1cc(ccc1)C(c1ccc(cc1)Oc1ccc(cc1)C(=O)Nc1ccc(cc1)*)(C)C)(C)C,175.5,"Polyoxides/ethers/acetals, Polyamides/thioamides"
P370422.mol,*Oc1ccc(cc1)C(=O)Nc1c(cccc1)c1ccc(cc1)NC(=O)c1ccc(cc1)*,263.0,"Polyoxides/ethers/acetals, Polyamides/thioamides"
P370423.mol,*Oc1ccc(cc1)C(=O)Nc1c(cc(cc1)Br)c1ccc(cc1)NC(=O)c1ccc(cc1)*,267.0,"Polyoxides/ethers/acetals, Polyamides/thioamides"
P370477.mol,*c1oc(cc1)C(=O)NNC(=O)c1ccc(cc1)[Si](c1ccc(cc1)C(=O)NNC(=O)*)(c1ccccc1)c1ccccc1,264.0,"Polyoxides/ethers/acetals, Polyamides/thioamides, Polysiloxanes/silanes"
P372117.mol,*Oc1ccc(cc1)NC(=O)c1ccc(cc1)C(=O)Nc1ccc(cc1)Oc1ccc(cc1)C(=O)c1ccc(cc1)*,160.0,"Polyoxides/ethers/acetals, Polyamides/thioamides, Polyketones/thioketones"
P372118.mol,*Oc1ccc(cc1)NC(=O)c1cc(ccc1)C(=O)Nc1ccc(cc1)Oc1ccc(cc1)C(=O)c1ccc(cc1)*,145.0,"Polyoxides/ethers/acetals, Polyamides/thioamides, Polyketones/thioketones"
P372119.mol,*c1ncc(cc1)C(=O)Nc1ccc(cc1)Oc1ccc(cc1)C(=O)c1ccc(cc1)Oc1ccc(cc1)NC(=O)*,170.0,"Polyoxides/ethers/acetals, Polyamides/thioamides, Polyimines, Polyketones/thioketones"
P372120.mol,*Oc1cc(ccc1)NC(=O)c1ccc(cc1)C(=O)Nc1ccc(cc1)Oc1ccc(cc1)C(=O)c1ccc(cc1)*,126.0,"Polyoxides/ethers/acetals, Polyamides/thioamides, Polyketones/thioketones"
P372121.mol,*Oc1cc(ccc1)NC(=O)c1cc(ccc1)C(=O)Nc1ccc(cc1)Oc1ccc(cc1)C(=O)c1ccc(cc1)*,114.0,"Polyoxides/ethers/acetals, Polyamides/thioamides, Polyketones/thioketones"
P372122.mol,*c1ncc(cc1)C(=O)Nc1cc(ccc1)Oc1ccc(cc1)C(=O)c1ccc(cc1)Oc1cc(ccc1)NC(=O)*,154.0,"Polyoxides/ethers/acetals, Polyamides/thioamides, Polyimines, Polyketones/thioketones"
P372131.mol,*Oc1ccc(cc1)S(=O)(=O)c1ccc(cc1)Oc1ccc(cc1)NC(=O)c1cc(cc(c1)NC(=O)c1ccncc1)C(=O)Nc1ccc(cc1)*,283.0,"Polyoxides/ethers/acetals, Polyamides/thioamides, Polysulfones/sulfoxides/sufonates/sulfoamides"
P372132.mol,*Oc1ccc(cc1)S(=O)(=O)c1ccc(cc1)Oc1ccc(cc1)NC(=O)c1cc(ccc1)C(=O)Nc1ccc(cc1)*,260.0,"Polyoxides/ethers/acetals, Polyamides/thioamides, Polysulfones/sulfoxides/sufonates/sulfoamides"
P372133.mol,*Oc1ccc(cc1)NC(=O)c1cc(cc(c1)NC(=O)c1ccncc1)C(=O)Nc1ccc(cc1)*,305.0,"Polyoxides/ethers/acetals, Polyamides/thioamides"
P372134.mol,*Oc1ccc(cc1)C(=O)c1ccc(cc1)NC(=O)c1ccc(cc1)C(=O)Nc1ccc(cc1)C(=O)c1ccc(cc1)*,187.0,"Polyoxides/ethers/acetals, Polyamides/thioamides, Polyketones/thioketones"
P372136.mol,*Oc1ccc(cc1)C(=O)c1cc(ccc1)NC(=O)c1ccc(cc1)C(=O)Nc1cc(ccc1)C(=O)c1ccc(cc1)*,189.0,"Polyoxides/ethers/acetals, Polyamides/thioamides, Polyketones/thioketones"
P372137.mol,*Oc1ccc(cc1)Oc1ccc(cc1)C(=O)c1ccc(cc1)NC(=O)c1ccc(cc1)C(=O)Nc1ccc(cc1)C(=O)c1ccc(cc1)*,224.0,"Polyoxides/ethers/acetals, Polyamides/thioamides, Polyketones/thioketones"
P372138.mol,*Oc1ccc(cc1)Oc1ccc(cc1)C(=O)c1cc(ccc1)NC(=O)c1ccc(cc1)C(=O)Nc1cc(ccc1)C(=O)c1ccc(cc1)*,210.0,"Polyoxides/ethers/acetals, Polyamides/thioamides, Polyketones/thioketones"
P372139.mol,*Oc1cc(ccc1)Oc1ccc(cc1)C(=O)c1ccc(cc1)NC(=O)c1ccc(cc1)C(=O)Nc1ccc(cc1)C(=O)c1ccc(cc1)*,190.0,"Polyoxides/ethers/acetals, Polyamides/thioamides, Polyketones/thioketones"
P372140.mol,*Oc1ccc(cc1)C(=O)c1ccc(cc1)NC(=O)c1cc(ccc1)C(=O)Nc1ccc(cc1)C(=O)c1ccc(cc1)*,204.2,"Polyoxides/ethers/acetals, Polyamides/thioamides, Polyketones/thioketones"
P372141.mol,*Oc1ccc(cc1)C(=O)c1cc(ccc1)NC(=O)c1cc(ccc1)C(=O)Nc1ccc(cc1)C(=O)c1ccc(cc1)*,204.0,"Polyoxides/ethers/acetals, Polyamides/thioamides, Polyketones/thioketones"
P372142.mol,*Oc1ccc(cc1)C(=O)c1cc(ccc1)NC(=O)c1cc(ccc1)C(=O)Nc1cc(ccc1)C(=O)c1ccc(cc1)*,191.0,"Polyoxides/ethers/acetals, Polyamides/thioamides, Polyketones/thioketones"
P372143.mol,*Oc1ccc(cc1)Oc1ccc(cc1)C(=O)c1ccc(cc1)NC(=O)c1cc(ccc1)C(=O)Nc1ccc(cc1)C(=O)c1ccc(cc1)*,198.0,"Polyoxides/ethers/acetals, Polyamides/thioamides, Polyketones/thioketones"
P372144.mol,*Oc1ccc(cc1)Oc1ccc(cc1)C(=O)c1cc(ccc1)NC(=O)c1cc(ccc1)C(=O)Nc1cc(ccc1)C(=O)c1ccc(cc1)*,202.0,"Polyoxides/ethers/acetals, Polyamides/thioamides, Polyketones/thioketones"
P372145.mol,*Oc1cc(ccc1)Oc1ccc(cc1)C(=O)c1ccc(cc1)NC(=O)c1cc(ccc1)C(=O)Nc1ccc(cc1)C(=O)c1ccc(cc1)*,214.0,"Polyoxides/ethers/acetals, Polyamides/thioamides, Polyketones/thioketones"
P372147.mol,*Oc1ccc(cc1)C(=O)c1cc(ccc1)NC(=O)CCCCCCCCC(=O)Nc1ccc(cc1)C(=O)c1ccc(cc1)*,148.0,"Polyoxides/ethers/acetals, Polyamides/thioamides, Polyketones/thioketones"
P372148.mol,*Oc1ccc(cc1)C(=O)c1cc(ccc1)NC(=O)CCCCCCCCC(=O)Nc1cc(ccc1)C(=O)c1ccc(cc1)*,141.0,"Polyoxides/ethers/acetals, Polyamides/thioamides, Polyketones/thioketones"
P372149.mol,*Oc1ccc(cc1)Oc1ccc(cc1)C(=O)c1ccc(cc1)NC(=O)CCCCCCCCC(=O)Nc1ccc(cc1)C(=O)c1ccc(cc1)*,130.0,"Polyoxides/ethers/acetals, Polyamides/thioamides, Polyketones/thioketones"
P372150.mol,*Oc1ccc(cc1)Oc1ccc(cc1)C(=O)c1cc(ccc1)NC(=O)CCCCCCCCC(=O)Nc1cc(ccc1)C(=O)c1ccc(cc1)*,144.0,"Polyoxides/ethers/acetals, Polyamides/thioamides, Polyketones/thioketones"
P372151.mol,*Oc1cc(ccc1)Oc1ccc(cc1)C(=O)c1ccc(cc1)NC(=O)CCCCCCCCC(=O)Nc1ccc(cc1)C(=O)c1ccc(cc1)*,143.0,"Polyoxides/ethers/acetals, Polyamides/thioamides, Polyketones/thioketones"
P372153.mol,*Oc1ccc(cc1)NC(=O)c1cc(ccc1)C(=O)Nc1ccc(cc1)Oc1ccc(cc1)C(c1cc(ccc1)C(c1ccc(cc1)*)(C)C)(C)C,180.0,"Polyoxides/ethers/acetals, Polyamides/thioamides"
P372169.mol,*Oc1cc(c(cc1)C(=O)O)C(=O)Nc1ccc(cc1)NC(=O)c1c(ccc(c1)*)C(=O)O,166.3,"Polyoxides/ethers/acetals, Polyamides/thioamides"
P372200.mol,*Oc1cc(ccc1)NC(=O)c1cc(ccc1)C(=O)Nc1cc(ccc1)OCCCCC*,131.5,"Polyoxides/ethers/acetals, Polyamides/thioamides"
P372201.mol,*Oc1cc(ccc1)NC(=O)c1ccc(cc1)C(=O)Nc1cc(ccc1)OCCCCCCCC*,122.0,"Polyoxides/ethers/acetals, Polyamides/thioamides"
P372202.mol,*Oc1ccc(cc1)NC(=O)c1cc(ccc1)C(=O)Nc1ccc(cc1)OCCCCC*,155.0,"Polyoxides/ethers/acetals, Polyamides/thioamides"
P372223.mol,*Oc1ccc(cc1)NC(=O)c1c(ccc(c1)c1cc(c(cc1)C(=O)O)C(=O)Nc1ccc(cc1)*)C(=O)O,184.4,"Polyoxides/ethers/acetals, Polyamides/thioamides"
P372240.mol,*Oc1ccc(cc1)NC(=O)c1cc(cc(c1)C(C)(C)C)C(=O)Nc1ccc(cc1)Oc1ccc(cc1)C(c1ccc(cc1)*)(C)C,215.33,"Polyoxides/ethers/acetals, Polyamides/thioamides"
P372272.mol,*Oc1ccc(cc1)NC(=O)c1ccc(cc1)*,225.0,"Polyoxides/ethers/acetals, Polyamides/thioamides"
P372288.mol,*c1c(nc2c(n1)cc(cc2)Oc1ccc(cc1)NC(=O)c1cc(cc(c1)N1C(=O)c2c(C1=O)cccc2)C(=O)Nc1ccc(cc1)Oc1cc2c(nc(c(n2)c2ccc(cc2)*)c2ccccc2)cc1)c1ccccc1,302.0,"Polyoxides/ethers/acetals, Polyamides/thioamides, Polyimines"
P372292.mol,*Oc1ccc(cc1)Oc1ccc(cc1)NC(=O)c1c(cc(cc1)c1cc(c(cc1)C(=O)Nc1ccc(cc1)*)C)C,219.0,"Polyoxides/ethers/acetals, Polyamides/thioamides"
P372293.mol,*Oc1cc(ccc1)Oc1ccc(cc1)NC(=O)c1c(cc(cc1)c1cc(c(cc1)C(=O)Nc1ccc(cc1)*)C)C,213.0,"Polyoxides/ethers/acetals, Polyamides/thioamides"
P372294.mol,*Oc1ccc(cc1)Oc1ccc(cc1)Oc1ccc(cc1)NC(=O)c1c(cc(cc1)c1cc(c(cc1)C(=O)Nc1ccc(cc1)*)C)C,200.0,"Polyoxides/ethers/acetals, Polyamides/thioamides"
P372296.mol,*Oc1ccc(cc1)S(=O)(=O)c1ccc(cc1)Oc1ccc(cc1)NC(=O)c1c(cc(cc1)c1cc(c(cc1)C(=O)Nc1ccc(cc1)*)C)C,251.0,"Polyoxides/ethers/acetals, Polyamides/thioamides, Polysulfones/sulfoxides/sufonates/sulfoamides"
P372297.mol,*Oc1ccc(cc1)S(=O)(=O)c1ccc(cc1)Oc1cc(ccc1)NC(=O)c1c(cc(cc1)c1cc(c(cc1)C(=O)Nc1cc(ccc1)*)C)C,220.0,"Polyoxides/ethers/acetals, Polyamides/thioamides, Polysulfones/sulfoxides/sufonates/sulfoamides"
P372298.mol,*Oc1ccc(cc1)NC(=O)c1c(cc(cc1)c1cc(c(cc1)C(=O)Nc1ccc(cc1)Oc1ccc(cc1)C(c1ccc(cc1)*)(C)C)C)C,230.0,"Polyoxides/ethers/acetals, Polyamides/thioamides"
P372351.mol,*Oc1cc(ccc1)NC(=O)c1cc(ccc1)C(=O)Nc1cc(ccc1)OCCOCC*,128.5,"Polyoxides/ethers/acetals, Polyamides/thioamides"
P372352.mol,*Oc1cc(ccc1)NC(=O)c1ccc(cc1)C(=O)Nc1cc(ccc1)OCCOCC*,140.0,"Polyoxides/ethers/acetals, Polyamides/thioamides"
P372353.mol,*Oc1ccc(cc1)NC(=O)c1cc(ccc1)C(=O)Nc1ccc(cc1)OCCOCC*,155.0,"Polyoxides/ethers/acetals, Polyamides/thioamides"
P372355.mol,*Oc1cc(ccc1)NC(=O)c1cc(ccc1)C(=O)Nc1cc(ccc1)OCCOCCOCC*,111.0,"Polyoxides/ethers/acetals, Polyamides/thioamides"
P372356.mol,*Oc1cc(ccc1)NC(=O)c1ccc(cc1)C(=O)Nc1cc(ccc1)OCCOCCOCC*,116.0,"Polyoxides/ethers/acetals, Polyamides/thioamides"
P372357.mol,*Oc1ccc(cc1)NC(=O)c1cc(ccc1)C(=O)Nc1ccc(cc1)OCCOCCOCC*,129.0,"Polyoxides/ethers/acetals, Polyamides/thioamides"
P372359.mol,*Oc1cc(ccc1)NC(=O)c1ccc(cc1)C(=O)Nc1cc(ccc1)OCCCCC*,135.0,"Polyoxides/ethers/acetals, Polyamides/thioamides"
P372361.mol,*Oc1cc(ccc1)NC(=O)c1cc(ccc1)C(=O)Nc1cc(ccc1)OCCCCCCCC*,117.0,"Polyoxides/ethers/acetals, Polyamides/thioamides"
P372362.mol,*Oc1ccc(cc1)NC(=O)c1cc(ccc1)C(=O)Nc1ccc(cc1)OCCCCCCCC*,128.0,"Polyoxides/ethers/acetals, Polyamides/thioamides"
P372364.mol,*Oc1ccc(cc1)NC(=C(C#N)C#N)c1cc(ccc1)C(=C(C#N)C#N)Nc1ccc(cc1)Oc1ccc(cc1)NC(=O)c1ccc(cc1)C(=O)Nc1ccc(cc1)*,274.0,"Polyoxides/ethers/acetals, Polyamides/thioamides, Polyimines"
P372365.mol,*Oc1ccc(cc1)NC(=O)c1cc(cc(c1)NC(=O)c1ccc(cc1)OC(=O)C)C(=O)Nc1ccc(cc1)*,273.0,"Polyoxides/ethers/acetals, Polyamides/thioamides"
P372366.mol,*Oc1cc(ccc1)NC(=O)c1cc(cc(c1)NC(=O)c1ccc(cc1)OC(=O)C)C(=O)Nc1ccc(cc1)*,251.0,"Polyoxides/ethers/acetals, Polyamides/thioamides"
P372367.mol,*Oc1ccc(cc1)Oc1ccc(cc1)NC(=O)c1cc(cc(c1)NC(=O)c1ccc(cc1)OC(=O)C)C(=O)Nc1ccc(cc1)*,251.0,"Polyoxides/ethers/acetals, Polyamides/thioamides"
P372368.mol,*Oc1cc(ccc1)Oc1ccc(cc1)NC(=O)c1cc(cc(c1)NC(=O)c1ccc(cc1)OC(=O)C)C(=O)Nc1ccc(cc1)*,230.0,"Polyoxides/ethers/acetals, Polyamides/thioamides"
P372369.mol,*Oc1ccc(cc1)S(=O)(=O)c1ccc(cc1)Oc1ccc(cc1)NC(=O)c1cc(cc(c1)NC(=O)c1ccc(cc1)OC(=O)C)C(=O)Nc1ccc(cc1)*,263.0,"Polyoxides/ethers/acetals, Polyamides/thioamides, Polysulfones/sulfoxides/sufonates/sulfoamides"
P372370.mol,*Oc1ccc(cc1)NC(=O)c1cc(cc(c1)NC(=O)c1ccc(cc1)OC(=O)C)C(=O)Nc1ccc(cc1)Oc1ccc(cc1)C(c1ccc(cc1)*)(C)C,243.0,"Polyoxides/ethers/acetals, Polyamides/thioamides"
P372371.mol,*Oc1ccc(cc1)NC(=O)c1cc(cc(c1)NC(=O)c1ccc(cc1)OC(=O)C)C(=O)Nc1ccc(cc1)Oc1ccc(cc1)c1ccc(cc1)*,252.0,"Polyoxides/ethers/acetals, Polyamides/thioamides"
P372372.mol,*OCCOCCOCCCNC(=O)CCCCCCCCC(=O)NCCC*,40.0,"Polyoxides/ethers/acetals, Polyamides/thioamides"
P372373.mol,*OCCOCCOCCCNC(=O)C(NC(=O)CCCCCCCCC(=O)NC(C(=O)NCCC*)Cc1ccccc1)Cc1ccccc1,44.0,"Polyoxides/ethers/acetals, Polyamides/thioamides"
P372374.mol,*OCCOCCOCCCNC(=O)CNC(=O)C(NC(=O)CCCCCCCCC(=O)NC(C(=O)NCC(=O)NCCC*)Cc1ccccc1)Cc1ccccc1,36.0,"Polyoxides/ethers/acetals, Polyamides/thioamides"
P372375.mol,*OCCOCCOCCCNC(=O)CNC(=O)C(NC(=O)C(NC(=O)CCCCCCCCC(=O)NC(C(=O)NC(C(=O)NCC(=O)NCCC*)C(C)C)Cc1ccccc1)Cc1ccccc1)C(C)C,58.0,"Polyoxides/ethers/acetals, Polyamides/thioamides"
P372376.mol,*OCCOCCOCCCNC(=O)C(NC(=O)C(NC(=O)CCCCCCCCC(=O)NC(C(=O)NC(C(=O)NCCC*)C(C)C)Cc1ccccc1)Cc1ccccc1)C(C)C,66.0,"Polyoxides/ethers/acetals, Polyamides/thioamides"
P372380.mol,*Oc1ccc(cc1)c1cc(c(c(c1)c1ccccc1)c1ccc(cc1)NC(=O)c1ccc(cc1)C(=O)Nc1ccc(cc1)c1c(cc(cc1c1ccccc1)c1ccc(cc1)OCCCCCC*)c1ccccc1)c1ccccc1,127.0,"Polyoxides/ethers/acetals, Polyamides/thioamides"
P372381.mol,*Oc1ccc(cc1)c1cc(c(c(c1)c1ccccc1)c1ccc(cc1)NC(=O)c1ccc(cc1)C(=O)Nc1ccc(cc1)c1c(cc(cc1c1ccccc1)c1ccc(cc1)OCCCCCCCCCC*)c1ccccc1)c1ccccc1,116.0,"Polyoxides/ethers/acetals, Polyamides/thioamides"
P372382.mol,*Oc1ccc(cc1)c1cc(c(c(c1)c1ccc(cc1)c1ccccc1)c1ccc(cc1)NC(=O)c1ccc(cc1)C(=O)Nc1ccc(cc1)c1c(cc(cc1c1ccc(cc1)c1ccccc1)c1ccc(cc1)OCCCCCC*)c1ccc(cc1)c1ccccc1)c1ccc(cc1)c1ccccc1,121.5,"Polyoxides/ethers/acetals, Polyamides/thioamides"
P372383.mol,*Oc1ccc(cc1)c1cc(c(c(c1)c1ccc(cc1)c1ccccc1)c1ccc(cc1)NC(=O)c1ccc(cc1)C(=O)Nc1ccc(cc1)c1c(cc(cc1c1ccc(cc1)c1ccccc1)c1ccc(cc1)OCCCCCCCCCC*)c1ccc(cc1)c1ccccc1)c1ccc(cc1)c1ccccc1,111.0,"Polyoxides/ethers/acetals, Polyamides/thioamides"
P372384.mol,*Oc1ccc(cc1)NC(=O)c1cc2c(cc1)cc(cc2)C(=O)Nc1ccc(cc1)Oc1ccc(cc1)C1(C2CCC(C1)C2)c1ccc(cc1)*,276.0,"Polyoxides/ethers/acetals, Polyamides/thioamides"
P372385.mol,*Oc1ccc(cc1)NC(=O)c1ccc(cc1)c1ccc(cc1)C(=O)Nc1ccc(cc1)Oc1ccc(cc1)C1(C2CCC(C1)C2)c1ccc(cc1)*,296.0,"Polyoxides/ethers/acetals, Polyamides/thioamides"
P372386.mol,*Oc1ccc(cc1)NC(=O)c1ccc(cc1)S(=O)(=O)c1ccc(cc1)C(=O)Nc1ccc(cc1)Oc1ccc(cc1)C1(C2CCC(C1)C2)c1ccc(cc1)*,287.0,"Polyoxides/ethers/acetals, Polyamides/thioamides, Polysulfones/sulfoxides/sufonates/sulfoamides"
P372387.mol,*Oc1ccc(cc1)NC(=O)c1ccc(cc1)C(=O)Nc1ccc(cc1)Oc1ccc(cc1)C1(C2CCC(C1)C2)c1ccc(cc1)*,281.0,"Polyoxides/ethers/acetals, Polyamides/thioamides"
P372388.mol,*Oc1ccc(cc1)NC(=O)c1cc(ccc1)C(=O)Nc1ccc(cc1)Oc1ccc(cc1)C1(C2CCC(C1)C2)c1ccc(cc1)*,256.0,"Polyoxides/ethers/acetals, Polyamides/thioamides"
P372389.mol,*Oc1ccc(cc1)NC(=O)c1cc(cc(c1)C(C)(C)C)C(=O)Nc1ccc(cc1)Oc1ccc(cc1)C1(C2CCC(C1)C2)c1ccc(cc1)*,272.0,"Polyoxides/ethers/acetals, Polyamides/thioamides"
P372391.mol,*Oc1ccc(cc1)CC(NC(=O)CCc1ccc(cc1)OC(=O)COCC(=O)*)C(=O)OCCCC,64.0,"Polyoxides/ethers/acetals, Polyesters/thioesters, Polyamides/thioamides"
P372392.mol,*Oc1ccc(cc1)CC(NC(=O)CCc1ccc(cc1)OC(=O)COCC(=O)*)C(=O)OCc1ccccc1,76.0,"Polyoxides/ethers/acetals, Polyesters/thioesters, Polyamides/thioamides"
P372393.mol,*Oc1ccc(cc1)CC(NC(=O)CCc1ccc(cc1)OC(=O)COCC(=O)*)C(=O)OCCCCCCCCCCCC,36.0,"Polyoxides/ethers/acetals, Polyesters/thioesters, Polyamides/thioamides"
P372394.mol,*Oc1ccc(cc1)CC(NC(=O)CCc1ccc(cc1)OC(=O)COCC(=O)*)C(=O)OCC,79.0,"Polyoxides/ethers/acetals, Polyesters/thioesters, Polyamides/thioamides"
P372395.mol,*Oc1ccc(cc1)CC(NC(=O)CCc1ccc(cc1)OC(=O)COCC(=O)*)C(=O)OCCOCCOCC,27.0,"Polyoxides/ethers/acetals, Polyesters/thioesters, Polyamides/thioamides"
P372396.mol,*Oc1ccc(cc1)CC(NC(=O)CCc1ccc(cc1)OC(=O)COCC(=O)*)C(=O)OCCCCCC,45.0,"Polyoxides/ethers/acetals, Polyesters/thioesters, Polyamides/thioamides"
P372397.mol,*Oc1ccc(cc1)CC(NC(=O)CCc1ccc(cc1)OC(=O)COCC(=O)*)C(=O)OC,82.0,"Polyoxides/ethers/acetals, Polyesters/thioesters, Polyamides/thioamides"
P372398.mol,*Oc1ccc(cc1)CC(NC(=O)CCc1ccc(cc1)OC(=O)COCC(=O)*)C(=O)OCCCCCCCC,40.0,"Polyoxides/ethers/acetals, Polyesters/thioesters, Polyamides/thioamides"
P372399.mol,*Oc1ccc(cc1)CC(NC(=O)CCc1ccc(cc1)OC(=O)COCC(=O)*)C(=O)OCC(C)C,72.0,"Polyoxides/ethers/acetals, Polyesters/thioesters, Polyamides/thioamides"
P372400.mol,*Oc1ccc(cc1)CC(NC(=O)CCc1ccc(cc1)OC(=O)COCC(=O)*)C(=O)OC(C)C,80.0,"Polyoxides/ethers/acetals, Polyesters/thioesters, Polyamides/thioamides"
P372405.mol,*Oc1ccc(cc1)CC(NC(=O)CCc1ccc(cc1)OC(=O)COCCOCC(=O)*)C(=O)OCC,53.0,"Polyoxides/ethers/acetals, Polyesters/thioesters, Polyamides/thioamides"
P372406.mol,*Oc1ccc(cc1)CC(NC(=O)CCc1ccc(cc1)OC(=O)COCCOCC(=O)*)C(=O)OCCOCCOCC,18.0,"Polyoxides/ethers/acetals, Polyesters/thioesters, Polyamides/thioamides"
P372407.mol,*Oc1ccc(cc1)CC(NC(=O)CCc1ccc(cc1)OC(=O)COCCOCC(=O)*)C(=O)OCCCCCC,28.0,"Polyoxides/ethers/acetals, Polyesters/thioesters, Polyamides/thioamides"
P372408.mol,*Oc1ccc(cc1)CC(NC(=O)CCc1ccc(cc1)OC(=O)COCCOCC(=O)*)C(=O)OC,63.0,"Polyoxides/ethers/acetals, Polyesters/thioesters, Polyamides/thioamides"
P372409.mol,*Oc1ccc(cc1)CC(NC(=O)CCc1ccc(cc1)OC(=O)COCCOCC(=O)*)C(=O)OCCCCCCCC,16.0,"Polyoxides/ethers/acetals, Polyesters/thioesters, Polyamides/thioamides"
P372410.mol,*Oc1ccc(cc1)CC(NC(=O)CCc1ccc(cc1)OC(=O)COCCOCC(=O)*)C(=O)OCC(C)C,50.0,"Polyoxides/ethers/acetals, Polyesters/thioesters, Polyamides/thioamides"
P372411.mol,*Oc1ccc(cc1)CC(NC(=O)CCc1ccc(cc1)OC(=O)COCCOCC(=O)*)C(=O)OC(C)C,58.0,"Polyoxides/ethers/acetals, Polyesters/thioesters, Polyamides/thioamides"
P372412.mol,*Oc1ccc(cc1)CC(NC(=O)CCc1ccc(cc1)OC(=O)COCCOCC(=O)*)C(=O)OC(CC)C,44.0,"Polyoxides/ethers/acetals, Polyesters/thioesters, Polyamides/thioamides"
P372413.mol,*Oc1ccc(cc1)CC(NC(=O)Cc1ccc(cc1)OC(=O)COCC(=O)*)C(=O)OCC,66.0,"Polyoxides/ethers/acetals, Polyesters/thioesters, Polyamides/thioamides"
P372414.mol,*Oc1ccc(cc1)CC(NC(=O)Cc1ccc(cc1)OC(=O)COCC(=O)*)C(=O)OCCCCCC,46.0,"Polyoxides/ethers/acetals, Polyesters/thioesters, Polyamides/thioamides"
P372415.mol,*Oc1ccc(cc1)CC(NC(=O)Cc1ccc(cc1)OC(=O)COCC(=O)*)C(=O)OCCCCCCCC,51.0,"Polyoxides/ethers/acetals, Polyesters/thioesters, Polyamides/thioamides"
P372416.mol,*Oc1ccc(cc1)CC(NC(=O)Cc1ccc(cc1)OC(=O)COCCOCC(=O)*)C(=O)OCC,50.0,"Polyoxides/ethers/acetals, Polyesters/thioesters, Polyamides/thioamides"
P372417.mol,*Oc1ccc(cc1)CC(NC(=O)Cc1ccc(cc1)OC(=O)COCCOCC(=O)*)C(=O)OCCCCCC,31.0,"Polyoxides/ethers/acetals, Polyesters/thioesters, Polyamides/thioamides"
P372418.mol,*Oc1ccc(cc1)CC(NC(=O)Cc1ccc(cc1)OC(=O)COCCOCC(=O)*)C(=O)OCCCCCCCC,23.0,"Polyoxides/ethers/acetals, Polyesters/thioesters, Polyamides/thioamides"
P372435.mol,*Oc1c(cc(cc1)OCCCC(=O)NNC(=O)c1ccc(cc1)C(=O)NNC(=O)CCC*)C,125.5,"Polyoxides/ethers/acetals, Polyamides/thioamides"
P372436.mol,*Oc1c(cc(cc1)OCCCCC(=O)NNC(=O)c1ccc(cc1)C(=O)NNC(=O)CCCC*)C,139.5,"Polyoxides/ethers/acetals, Polyamides/thioamides"
P372437.mol,*Oc1c(cc(cc1)OCCCCCC(=O)NNC(=O)c1ccc(cc1)C(=O)NNC(=O)CCCCC*)C,110.5,"Polyoxides/ethers/acetals, Polyamides/thioamides"
P372490.mol,*Oc1ccc(cc1)NC(=O)c1ccc(cc1)C(=O)Nc1ccc(cc1)Oc1ccc(cc1)C1(C2CC3CC(CC1C3)C2)c1ccc(cc1)*,264.0,"Polyoxides/ethers/acetals, Polyamides/thioamides"
P372491.mol,*Oc1ccc(cc1)NC(=O)c1cc(ccc1)C(=O)Nc1ccc(cc1)Oc1ccc(cc1)C1(C2CC3CC(CC1C3)C2)c1ccc(cc1)*,257.33,"Polyoxides/ethers/acetals, Polyamides/thioamides"
