ID,Smiles,Tg,Polymer type
P090561.mol,*Oc1ccc(cc1)C(c1ccc(cc1)OC(=O)CCCCCCCCC(=O)*)(C)C,14.25,Polyesters/thioesters
P090566.mol,*Oc1c(cc(cc1c1ccccc1)Cc1cc(c(c(c1)c1ccccc1)OC(=O)CCCCCCCCC(=O)*)c1ccccc1)c1ccccc1,92.0,Polyesters/thioesters
P090567.mol,*Oc1c(cc(cc1C)c1cc(c(c(c1)C)OC(=O)CCCCCC(=O)*)C)C,96.0,Polyesters/thioesters
P090568.mol,*Oc1c(cc(cc1C)C(c1cc(c(c(c1)C)OC(=O)CCCCCC(=O)*)C)(C)C)C,84.0,Polyesters/thioesters
P090569.mol,*Oc1c(cc(cc1c1ccccc1)Cc1cc(c(c(c1)c1ccccc1)OC(=O)CCCCCC(=O)*)c1ccccc1)c1ccccc1,111.0,Polyesters/thioesters
P090570.mol,*Oc1cc(cc(c1)CCC)OC(=O)c1cc(ccc1)C(=O)*,129.0,Polyesters/thioesters
P090571.mol,*Oc1c(cc(cc1)C(c1cc(c(cc1)OC(=O)c1ccc(cc1)C(=O)*)CCCC)(C)C)CCCC,156.67,Polyesters/thioesters
P090572.mol,*Oc1c(cc(cc1)C(c1cc(c(cc1)OC(=O)c1ccc(cc1)C(=O)*)C(CC)C)(C)C)C(CC)C,90.0,Polyesters/thioesters
P090573.mol,*Oc1c(cc(cc1)C(c1cc(c(cc1)OC(=O)c1ccc(cc1)C(=O)*)Cl)(C)C)Cl,190.0,Polyesters/thioesters
P090574.mol,*Oc1c(cc(cc1)C(c1cc(c(cc1)OC(=O)c1ccc(cc1)C(=O)*)C(C)C)(C)C)C(C)C,130.0,Polyesters/thioesters
P090575.mol,*Oc1cc(ccc1)OC(=O)c1cc(cc(c1)OCCCCC)C(=O)*,96.0,Polyesters/thioesters
P090577.mol,*Oc1c(cc(cc1C)C(c1cc(c(c(c1)C)OC(=O)c1ccc(cc1)C(=O)*)C)(C)C)C,239.0,Polyesters/thioesters
P090580.mol,*Oc1ccc(cc1)C1(c2ccccc2c2ccccc12)c1ccc(cc1)OC(=O)c1ccc(cc1)C(=O)*,285.0,Polyesters/thioesters
P090582.mol,*Oc1cc(cc(c1)CCCCCCCCCCCCC)OC(=O)c1cc(ccc1)C(=O)*,25.5,Polyesters/thioesters
P090583.mol,*Oc1cc(cc(c1)CCCCCCCCCCC)OC(=O)c1cc(ccc1)C(=O)*,34.5,Polyesters/thioesters
P090587.mol,*OC(=O)c1ccc(cc1)C(=O)OCC(CS(=O)(=O)CC(C*)(C)C)(C)C,105.0,"Polyesters/thioesters, Polysulfones/sulfoxides/sufonates/sulfoamides"
P090590.mol,*C1(c2c(C(=O)N1)cccc2)c1ccc(cc1)OC(=O)c1cc(ccc1)C(=O)Oc1ccc(cc1)*,325.0,"Polyesters/thioesters, Polyamides/thioamides"
P090591.mol,*C1(c2c(C(=O)N1)cccc2)c1ccc(cc1)OC(=O)c1ccc(cc1)C(=O)Oc1ccc(cc1)*,327.0,"Polyesters/thioesters, Polyamides/thioamides"
P090592.mol,*C1(c2c(C(=O)O1)cccc2)c1ccc(cc1)OC(=O)c1cc(cc(c1)C(C)(C)C)C(=O)Oc1ccc(cc1)*,279.0,Polyesters/thioesters
P090593.mol,*C1(c2c(C(=O)O1)cccc2)c1ccc(cc1)OC(=O)c1cc(cc(c1)Cl)C(=O)Oc1ccc(cc1)*,313.0,Polyesters/thioesters
P090595.mol,*OC1CCC(CC1)OC(=O)CCCCCCCCC(=O)*,66.0,Polyesters/thioesters
P090598.mol,*OC(COC(=O)c1c(cccc1)C(=O)*)C,95.0,Polyesters/thioesters
P090610.mol,*OC(COC(=O)c1ccc(cc1)C(=O)*)C,91.71,Polyesters/thioesters
P090625.mol,*Oc1ccc(cc1)C1(c2c(CC1)cccc2)c1ccc(cc1)OC(=O)c1ccc(cc1)C(=O)*,312.0,Polyesters/thioesters
P090627.mol,*Oc1c(cc(cc1)c1ccc(cc1)OC(=O)c1ccc(cc1)C(=O)*)c1ccccc1,132.0,Polyesters/thioesters
P090631.mol,*OC(=O)c1ccc(cc1)c1ccc(cc1)C(=O)OCCCCCCC*,41.71,Polyesters/thioesters
P090632.mol,*OC(=O)c1ccc(cc1)[Si](c1ccc(cc1)C(=O)OCCCC*)(C)C,42.0,"Polyesters/thioesters, Polysiloxanes/silanes"
P090633.mol,*OC(=O)c1ccc(cc1)C(c1ccc(cc1)C(=O)OCCCC*)(C)C,44.0,Polyesters/thioesters
P090634.mol,*Oc1ccc(cc1)OC(=O)c1ccc(cc1)[Si](c1ccc(cc1)C(=O)*)(C)C,176.0,"Polyesters/thioesters, Polysiloxanes/silanes"
P090635.mol,*Oc1ccc(cc1)OC(=O)c1ccc(cc1)C(c1ccc(cc1)C(=O)*)(C)C,195.0,Polyesters/thioesters
P090636.mol,*Oc1cc(ccc1)OC(=O)c1ccc(cc1)[Si](c1ccc(cc1)C(=O)*)(C)C,134.0,"Polyesters/thioesters, Polysiloxanes/silanes"
P090637.mol,*Oc1cc(ccc1)OC(=O)c1ccc(cc1)C(c1ccc(cc1)C(=O)*)(C)C,158.0,Polyesters/thioesters
P094250.mol,*Oc1ccc(cc1)C(c1ccc(cc1)OC(=O)CN(CC(=O)*)c1ccc(cc1)N=Nc1ccc(cc1)[N+](=O)[O-])(C)C,152.0,"Polyesters/thioesters, Polyimines"
P094308.mol,*Oc1ccc(cc1)OC(=O)/C=C/c1ccc(cc1)/C=C/C(=O)*,210.0,Polyesters/thioesters
P094309.mol,*Oc1ccc(cc1)c1ccc(cc1)OC(=O)/C=C/c1ccc(cc1)/C=C/C(=O)*,243.0,Polyesters/thioesters
P094316.mol,*c1cc2c(C(=O)N(C2=O)c2cc(ccc2)N2C(=O)c3c(C2=O)cc(cc3)C(=O)Oc2ccc(cc2)C(c2ccc(cc2)OC(=O)*)(C)C)cc1,225.0,"Polyimides/thioimides, Polyesters/thioesters"
P094334.mol,*c1cc2c(C(=O)N(C2=O)c2ccc(cc2)C(=O)Nc2ccc(cc2)C(=O)OCCCCOC(=O)*)cc1,130.0,"Polyimides/thioimides, Polyesters/thioesters, Polyamides/thioamides"
P094335.mol,*c1cc2c(C(=O)N(C2=O)c2ccc(cc2)C(=O)Nc2ccc(cc2)C(=O)OCCCCCOC(=O)*)cc1,129.0,"Polyimides/thioimides, Polyesters/thioesters, Polyamides/thioamides"
P094336.mol,*c1cc2c(C(=O)N(C2=O)c2ccc(cc2)C(=O)Nc2ccc(cc2)C(=O)OCCCCCCOC(=O)*)cc1,107.0,"Polyimides/thioimides, Polyesters/thioesters, Polyamides/thioamides"
P094337.mol,*c1cc2c(C(=O)N(C2=O)c2ccc(cc2)C(=O)Nc2ccc(cc2)C(=O)OCCCCCCCOC(=O)*)cc1,106.0,"Polyimides/thioimides, Polyesters/thioesters, Polyamides/thioamides"
P094338.mol,*c1cc2c(C(=O)N(C2=O)c2ccc(cc2)C(=O)Nc2ccc(cc2)C(=O)OCCCCCCCCOC(=O)*)cc1,105.0,"Polyimides/thioimides, Polyesters/thioesters, Polyamides/thioamides"
P094339.mol,*c1cc2c(C(=O)N(C2=O)c2ccc(cc2)C(=O)Nc2ccc(cc2)C(=O)OCCCCCCCCCOC(=O)*)cc1,100.0,"Polyimides/thioimides, Polyesters/thioesters, Polyamides/thioamides"
P094340.mol,*c1cc2c(C(=O)N(C2=O)c2ccc(cc2)C(=O)Nc2ccc(cc2)C(=O)OCCCCCCCCCCOC(=O)*)cc1,102.0,"Polyimides/thioimides, Polyesters/thioesters, Polyamides/thioamides"
P094341.mol,*c1cc2c(C(=O)N(C2=O)c2ccc(cc2)C(=O)Nc2ccc(cc2)C(=O)OCCCCCCCCCCCCOC(=O)*)cc1,74.0,"Polyimides/thioimides, Polyesters/thioesters, Polyamides/thioamides"
P094396.mol,*Oc1ccc(cc1)c1c(c(c(c(c1)c1ccccc1)c1ccc(cc1)OC(=O)c1c(cc(cc1)C(=O)*)c1ccccc1)c1ccccc1)c1ccccc1,225.0,Polyesters/thioesters
P094397.mol,*Oc1ccc(cc1)c1ccc(cc1)c1c(c(c(c(c1)c1ccccc1)c1ccc(cc1)c1ccc(cc1)OC(=O)c1c(cc(cc1)C(=O)*)c1ccccc1)c1ccccc1)c1ccccc1,260.0,Polyesters/thioesters
P094550.mol,*C1(c2c(C(=O)O1)cccc2)c1cc(c(cc1)OC(=O)c1cc(ccc1)C(=O)Oc1c(cc(cc1)*)C)C,273.0,Polyesters/thioesters
P094574.mol,*OC(=O)c1cc(c(cc1)c1c(cc(cc1)C(=O)OCC*)C)C,73.0,Polyesters/thioesters
P094575.mol,*OC(=O)c1cc2c(C(CC2(c2ccc(cc2)C(=O)OCC*)C)(C)C)cc1,154.0,Polyesters/thioesters
P094584.mol,*Oc1ccc(cc1)OC(=O)CCCCCCCCC(=O)*,52.8,Polyesters/thioesters
P094585.mol,*Oc1ccc(cc1)C(c1ccc(cc1)OC(=O)c1ccc(cc1)S(=O)(=O)c1ccc(cc1)C(=O)*)(C)C,205.0,"Polyesters/thioesters, Polysulfones/sulfoxides/sufonates/sulfoamides"
P094589.mol,*Oc1ccc(cc1)S(=O)(=O)c1ccc(cc1)OC(=O)c1cc(ccc1)C(=O)*,249.0,"Polyesters/thioesters, Polysulfones/sulfoxides/sufonates/sulfoamides"
P094598.mol,*OC(CCCCC(=O)*)C,-40.0,Polyesters/thioesters
P094604.mol,*C1(c2c(C(=O)N1C)cccc2)c1ccc(cc1)OC(=O)c1cc(ccc1)C(=O)Oc1ccc(cc1)*,285.0,"Polyesters/thioesters, Polyamides/thioamides"
P094605.mol,*C1(c2c(C(=O)N1C)cccc2)c1ccc(cc1)OC(=O)c1ccc(cc1)C(=O)Oc1ccc(cc1)*,282.0,"Polyesters/thioesters, Polyamides/thioamides"
P099018.mol,*c1ccc2c(c1)c(=O)oc(n2)c1cc(cc(c1)N1C(=O)c2c(C1=O)cccc2)c1oc(=O)c2c(ccc(c2)C*)n1,322.0,"Polyesters/thioesters, Polyimines"
P099049.mol,*C1(c2c(NC1=O)cccc2)c1ccc(cc1)OC(=O)c1cc(ccc1)C(=O)Oc1ccc(cc1)*,256.0,"Polyesters/thioesters, Polyamides/thioamides"
P099050.mol,*C1(c2c(NC1=O)c(cc(c2)Cl)Cl)c1ccc(cc1)OC(=O)c1cc(ccc1)C(=O)Oc1ccc(cc1)*,270.0,"Polyesters/thioesters, Polyamides/thioamides"
P130006.mol,*c1cc2c(C(=O)N(C2=O)c2ccc(cc2)Oc2ccc(cc2)N2C(=O)c3c(C2=O)cc(cc3)C(=O)Oc2ccc(cc2)OC(=O)*)cc1,267.5,"Polyimides/thioimides, Polyoxides/ethers/acetals, Polyesters/thioesters"
P130007.mol,*c1cc2c(C(=O)N(C2=O)c2ccc(cc2)Oc2ccc(cc2)Oc2ccc(cc2)N2C(=O)c3c(C2=O)cc(cc3)C(=O)Oc2ccc(cc2)OC(=O)*)cc1,230.0,"Polyimides/thioimides, Polyoxides/ethers/acetals, Polyesters/thioesters"
P130337.mol,*c1cc2c(C(=O)N(C2=O)c2c(cccc2)C(=O)OCCOC(=O)*)cc1,180.0,"Polyimides/thioimides, Polyesters/thioesters"
P130338.mol,*c1cc2c(C(=O)N(C2=O)c2cc(ccc2)C=CC(=O)OCCOC(=O)*)cc1,230.0,"Polyimides/thioimides, Polyesters/thioesters"
P150123.mol,*C1(c2c(C(=O)O1)cccc2)c1ccc(cc1)OC(=O)Oc1ccc(cc1)*,252.5,"Polyesters/thioesters, Polycarbonates/thiocarbonates"
P370001.mol,*OC(=O)CCCCCCCCCCC(=O)OCCOCC*,-71.0,"Polyoxides/ethers/acetals, Polyesters/thioesters"
P370021.mol,*C1CC2CC(CC(C1)O2)OC(=O)c1ccc(cc1)C(=O)O*,207.0,"Polyoxides/ethers/acetals, Polyesters/thioesters"
P370022.mol,*C1CC2CC(CC(C1)O2)OC(=O)c1cc(ccc1)C(=O)O*,113.0,"Polyoxides/ethers/acetals, Polyesters/thioesters"
P370024.mol,*C1(c2c(CO1)cccc2)c1ccc(cc1)OC(=O)c1ccc(cc1)C(=O)Oc1ccc(cc1)*,312.0,"Polyoxides/ethers/acetals, Polyesters/thioesters"
P370026.mol,*C1(c2c(Oc3c1cccc3)cccc2)c1ccc(cc1)OC(=O)c1ccc(cc1)C(=O)Oc1ccc(cc1)*,252.0,"Polyoxides/ethers/acetals, Polyesters/thioesters"
P370029.mol,*c1cc2Oc3c(C4(c2cc1)c1ccccc1c1ccccc41)ccc(c3)OC(=O)c1ccc(cc1)C(=O)O*,290.0,"Polyoxides/ethers/acetals, Polyesters/thioesters"
P370045.mol,*Oc1ccc(cc1)C(c1ccc(cc1)OC(=O)c1ccc(cc1)Oc1ccc(cc1)C(=O)*)(C)C,192.67,"Polyoxides/ethers/acetals, Polyesters/thioesters"
P370051.mol,*Oc1ccc(cc1)C(c1ccc(cc1)OC(=O)c1cc(ccc1)Oc1cc(ccc1)C(=O)*)(C)C,85.0,"Polyoxides/ethers/acetals, Polyesters/thioesters"
P370090.mol,*Oc1ccc(cc1)C(=O)OCC(COC(=O)c1ccc(cc1)*)(C)C,73.0,"Polyoxides/ethers/acetals, Polyesters/thioesters"
P370105.mol,*C1OC(CO1)COC(=O)CCCCCCC*,-23.0,"Polyoxides/ethers/acetals, Polyesters/thioesters"
P370106.mol,*C1OCC(CO1)OC(=O)CCCCCCC*,6.5,"Polyoxides/ethers/acetals, Polyesters/thioesters"
P370150.mol,*Oc1ccc(cc1)OC(=O)c1cc(ccc1)Oc1cc(ccc1)C(=O)*,119.0,"Polyoxides/ethers/acetals, Polyesters/thioesters"
P370151.mol,*Oc1cc(ccc1)OC(=O)c1ccc(cc1)Oc1ccc(cc1)C(=O)*,159.0,"Polyoxides/ethers/acetals, Polyesters/thioesters"
P370158.mol,*Oc1ccc(cc1)Oc1ccc(cc1)Oc1ccc(cc1)Oc1ccc(cc1)OC(=O)c1cc(ccc1)C(=O)*,134.0,"Polyoxides/ethers/acetals, Polyesters/thioesters"
P370165.mol,*Oc1ccc(cc1)Oc1cc(ccc1)C(=O)Oc1ccc(cc1)OC(=O)c1cc(ccc1)*,119.0,"Polyoxides/ethers/acetals, Polyesters/thioesters"
P370167.mol,*Oc1cc2c(cc1)cc(cc2)OC(=O)c1cc(ccc1)Oc1ccc(cc1)Oc1cc(ccc1)C(=O)*,125.0,"Polyoxides/ethers/acetals, Polyesters/thioesters"
P370169.mol,*Oc1ccc(cc1)Oc1ccc(cc1)Oc1cc(ccc1)C(=O)Oc1ccc(cc1)OC(=O)c1cc(ccc1)*,101.0,"Polyoxides/ethers/acetals, Polyesters/thioesters"
P370170.mol,*Oc1ccc(cc1)Oc1ccc(cc1)Oc1cc(ccc1)C(=O)Oc1ccc(cc1)c1ccc(cc1)OC(=O)c1cc(ccc1)*,119.0,"Polyoxides/ethers/acetals, Polyesters/thioesters"
P370171.mol,*Oc1ccc(cc1)Oc1ccc(cc1)OC(=O)c1cc(ccc1)Oc1ccc(cc1)Oc1cc(ccc1)C(=O)*,104.0,"Polyoxides/ethers/acetals, Polyesters/thioesters"
P370172.mol,*Oc1cc(ccc1)Oc1ccc(cc1)Oc1cc(ccc1)OC(=O)c1ccc(cc1)C(=O)*,103.0,"Polyoxides/ethers/acetals, Polyesters/thioesters"
P370174.mol,*Oc1cc(ccc1)Oc1ccc(cc1)C(=O)Oc1cc(ccc1)OC(=O)c1ccc(cc1)*,131.0,"Polyoxides/ethers/acetals, Polyesters/thioesters"
P370309.mol,*OC(COC(COC(=O)c1ccc(cc1)C(=O)*)C)C,37.0,"Polyoxides/ethers/acetals, Polyesters/thioesters"
P370313.mol,*OC(=O)C1CCC(CC1)C(=O)OCCOCC*,-10.15,"Polyoxides/ethers/acetals, Polyesters/thioesters"
P370351.mol,*C1(c2c(C(=O)O1)cccc2)c1ccc(cc1)Oc1c(c(c(c(c1F)F)C(=O)c1c(c(c(c(c1F)F)Oc1ccc(cc1)*)F)F)F)F,215.0,"Polyoxides/ethers/acetals, Polyesters/thioesters, Polyketones/thioketones"
P370372.mol,*C1(c2c(C(=O)O1)cccc2)c1ccc(cc1)Oc1ccc(cc1)C(=O)c1ccc(cc1)Oc1ccc(cc1)*,218.29,"Polyoxides/ethers/acetals, Polyesters/thioesters, Polyketones/thioketones"
P370404.mol,*C1(c2c(C(=O)O1)cccc2)c1ccc(cc1)Oc1ccc(cc1)S(=O)(=O)c1ccc(cc1)Oc1ccc(cc1)*,247.14,"Polyoxides/ethers/acetals, Polyesters/thioesters, Polysulfones/sulfoxides/sufonates/sulfoamides"
P370476.mol,*C1COC2C1OCC2OC(=O)c1oc(cc1)C(=O)O*,188.5,"Polyoxides/ethers/acetals, Polyesters/thioesters"
P370496.mol,*OC(=O)c1ccc(cc1)c1ccc(cc1)C(=O)OCCOCCOCCOCC*,4.0,"Polyoxides/ethers/acetals, Polyesters/thioesters"
P370516.mol,*OC(=O)c1ccc(cc1)c1ccc(cc1)c1ccc(cc1)C(=O)OCCOCCOCC*,50.0,"Polyoxides/ethers/acetals, Polyesters/thioesters"
P370517.mol,*OC(=O)c1ccc(cc1)c1ccc(cc1)c1ccc(cc1)C(=O)OCCOCCOCCOCC*,20.0,"Polyoxides/ethers/acetals, Polyesters/thioesters"
P370518.mol,*OC(=O)c1ccc(cc1)c1ccc(cc1)c1ccc(cc1)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCC*,13.33,"Polyoxides/ethers/acetals, Polyesters/thioesters"
P370558.mol,*Oc1ccc(cc1)C(c1ccc(cc1)OCCOC(=O)c1ccc(cc1)C(=O)OCC*)(C)C,83.0,"Polyoxides/ethers/acetals, Polyesters/thioesters"
P370595.mol,*Oc1ccc(cc1)C(=O)OCCOCCOC(=O)c1ccc(cc1)OC(=O)*,51.0,"Polyoxides/ethers/acetals, Polyesters/thioesters, Polycarbonates/thiocarbonates"
P370619.mol,*OC(=O)CCOCC*,-35.55,"Polyoxides/ethers/acetals, Polyesters/thioesters"
P370657.mol,*OC(CC(=O)OCC*)C,-37.1,"Polyoxides/ethers/acetals, Polyesters/thioesters"
P370689.mol,*C1(c2c(C(=O)O1)cccc2)c1ccc(cc1)Oc1ccc(cc1)P(=O)(c1ccc(cc1)Oc1ccc(cc1)*)C,263.0,"Polyoxides/ethers/acetals, Polyesters/thioesters"
P370756.mol,*Oc1ccc(cc1)C(c1ccc(cc1)OCC(COC(=O)c1cc(ccc1)C(=O)OCC(C*)O)O)(C)C,97.0,"Polyoxides/ethers/acetals, Polyesters/thioesters"
P370771.mol,*c1cc2Oc3c(C(c2cc1)(C)C)ccc(c3)OC(=O)c1cc2c(C(CC2(c2ccc(cc2)C(=O)O*)C)(C)C)cc1,297.0,"Polyoxides/ethers/acetals, Polyesters/thioesters"
P370827.mol,*Oc1c(cc(cc1)OC(=O)c1ccc(cc1)OCCCCCCOc1ccc(cc1)C(=O)*)N=Nc1ccc(cc1)C#N,98.0,"Polyoxides/ethers/acetals, Polyesters/thioesters"
P372045.mol,*OC(=O)CCSCCC(=O)OCCOCC*,-40.0,"Polyoxides/ethers/acetals, Polysulfides, Polyesters/thioesters"
P372046.mol,*OC(=O)CCSCCC(=O)OCCOCCOCC*,-44.0,"Polyoxides/ethers/acetals, Polysulfides, Polyesters/thioesters"
P372047.mol,*OC(=O)CCSCCC(=O)OCCOCCOCCOCC*,-44.0,"Polyoxides/ethers/acetals, Polysulfides, Polyesters/thioesters"
P372048.mol,*OC(=O)CCSCCC(=O)OCCOCCOCCOCCOCC*,-47.0,"Polyoxides/ethers/acetals, Polysulfides, Polyesters/thioesters"
P372075.mol,*Oc1ccc(cc1)OC(=O)c1ccc(cc1)C(=O)Oc1ccc(cc1)OCCCCC*,112.0,"Polyoxides/ethers/acetals, Polyesters/thioesters"
P372076.mol,*Oc1ccc(cc1)OC(=O)c1ccc(cc1)C(=O)Oc1ccc(cc1)OCCCCCC*,53.0,"Polyoxides/ethers/acetals, Polyesters/thioesters"
P372090.mol,*c1cc2c(C(=O)OC2=Nc2cc(ccc2)Oc2cc(ccc2)Oc2cc(ccc2)N=C2OC(=O)c3c2cc(cc3)C(=O)*)cc1,190.0,"Polyoxides/ethers/acetals, Polyesters/thioesters, Polyimines, Polyketones/thioketones"
P372091.mol,*c1cc2c(C(=O)OC2=Nc2cc(ccc2)Oc2ccc(cc2)N=C2OC(=O)c3c2cc(cc3)C(=O)*)cc1,253.0,"Polyoxides/ethers/acetals, Polyesters/thioesters, Polyimines, Polyketones/thioketones"
P372093.mol,*c1cc2c(C(=O)OC2=Nc2ccc(cc2)Oc2ccc(cc2)C(c2ccc(cc2)Oc2ccc(cc2)N=C2OC(=O)c3c2cc(cc3)C(=O)*)(C(F)(F)F)C(F)(F)F)cc1,248.0,"Polyoxides/ethers/acetals, Polyesters/thioesters, Polyimines, Polyketones/thioketones"
P372109.mol,*OC(=O)c1ccc(cc1)N=CNc1ccc(cc1)C(=O)OCCOCC*,77.0,"Polyoxides/ethers/acetals, Polyesters/thioesters, Polyimines"
P372130.mol,*Oc1c(cc(cc1)OC(=O)c1ccc(cc1)OCCCCCCCCCCOc1ccc(cc1)C(=O)*)S(=O)(=O)c1ccccc1,88.0,"Polyoxides/ethers/acetals, Polyesters/thioesters"
P372172.mol,*Oc1ccc(cc1)C(=O)OCCOCCOCCOC(=O)c1ccc(cc1)OC(=O)c1ccc(cc1)C(=O)*,25.0,"Polyoxides/ethers/acetals, Polyesters/thioesters"
P372173.mol,*Oc1ccc(cc1)C(=O)OCCOCCOCCOCCOC(=O)c1ccc(cc1)OC(=O)c1ccc(cc1)C(=O)*,25.0,"Polyoxides/ethers/acetals, Polyesters/thioesters"
P372194.mol,*Oc1c(cc(cc1)OC(=O)c1ccc(cc1)OCCCCCCOc1ccc(cc1)C(=O)*)S(=O)(=O)c1ccccc1,112.6,"Polyoxides/ethers/acetals, Polyesters/thioesters"
P372195.mol,*Oc1c(cc(cc1)OC(=O)c1ccc(cc1)OCCCCCCCCCCCCOc1ccc(cc1)C(=O)*)S(=O)(=O)c1ccccc1,82.7,"Polyoxides/ethers/acetals, Polyesters/thioesters"
P372204.mol,*Oc1ccc(cc1)C(c1ccc(cc1)OCC(COC(=O)CCCCC(=O)OCC(C*)O)O)(C)C,37.33,"Polyoxides/ethers/acetals, Polyesters/thioesters"
P372205.mol,*Oc1ccc(cc1)C(c1ccc(cc1)OCC(COC(=O)CCCCCCC(=O)OCC(C*)O)O)(C)C,35.0,"Polyoxides/ethers/acetals, Polyesters/thioesters"
P372206.mol,*Oc1ccc(cc1)C(c1ccc(cc1)OCC(COC(=O)CCCCCCCCC(=O)OCC(C*)O)O)(C)C,30.0,"Polyoxides/ethers/acetals, Polyesters/thioesters"
P372207.mol,*Oc1ccc(cc1)C(c1ccc(cc1)OCC(COC(=O)CCCCCCCCCCC(=O)OCC(C*)O)O)(C)C,25.0,"Polyoxides/ethers/acetals, Polyesters/thioesters"
P372208.mol,*Oc1ccc(cc1)C(c1ccc(cc1)OCC(COC(=O)C1CCC(CC1)C(=O)OCC(C*)O)O)(C)C,70.0,"Polyoxides/ethers/acetals, Polyesters/thioesters"
P372209.mol,*Oc1ccc(cc1)C1(c2ccccc2c2ccccc12)c1ccc(cc1)OCC(COC(=O)C1CCC(CC1)C(=O)OCC(C*)O)O,110.0,"Polyoxides/ethers/acetals, Polyesters/thioesters"
P372210.mol,*Oc1ccc(cc1)OCC(COC(=O)CCCCCCCCCCC(=O)OCC(C*)O)O,10.0,"Polyoxides/ethers/acetals, Polyesters/thioesters"
P372211.mol,*Oc1ccc(cc1)OCC(COC(=O)CCCCC(=O)OCC(C*)O)O,19.0,"Polyoxides/ethers/acetals, Polyesters/thioesters"
P372212.mol,*Oc1ccc(cc1)C(c1ccc(cc1)OC(=O)c1ccc(cc1)Oc1ccc(cc1)C(=O)*)(C(F)(F)F)C(F)(F)F,181.0,"Polyoxides/ethers/acetals, Polyesters/thioesters"
P372213.mol,*C1COC2C1OCC2OC(=O)Oc1ccc(cc1)OC(=O)c1ccc(cc1)OC(=O)O*,112.5,"Polyoxides/ethers/acetals, Polyesters/thioesters, Polycarbonates/thiocarbonates"
P372256.mol,*OC(=O)c1cc(cc(c1)OCCCCCCOc1ccc(cc1)c1ccc(cc1)OC)C(=O)OCCOCCOCCOCCOCCOCC*,5.0,"Polyoxides/ethers/acetals, Polyesters/thioesters"
P372257.mol,*OC(=O)c1cc(ccc1)C(=O)OCCOCCOCCOCCOCCOCC*,-36.0,"Polyoxides/ethers/acetals, Polyesters/thioesters"
P372309.mol,*Oc1ccc(cc1)C(c1ccc(cc1)OC(=O)c1ccc(cc1)OCCCCCCCCCCOc1ccc(cc1)C(=O)*)(C)C,77.0,"Polyoxides/ethers/acetals, Polyesters/thioesters"
P372310.mol,*Oc1ccc(cc1)C(c1ccc(cc1)OC(=O)c1ccc(cc1)OCCCCCCCCCCOc1ccc(cc1)C(=O)*)(C(F)(F)F)C(F)(F)F,89.0,"Polyoxides/ethers/acetals, Polyesters/thioesters"
P372311.mol,*Oc1c(cc(cc1Br)C(c1cc(c(c(c1)Br)OC(=O)c1ccc(cc1)OCCCCCCCCCCOc1ccc(cc1)C(=O)*)Br)(C)C)Br,128.0,"Polyoxides/ethers/acetals, Polyesters/thioesters"
P372312.mol,*Oc1c(cc(cc1Cl)C(c1cc(c(c(c1)Cl)OC(=O)c1ccc(cc1)OCCCCCCCCCCOc1ccc(cc1)C(=O)*)Cl)(C)C)Cl,140.0,"Polyoxides/ethers/acetals, Polyesters/thioesters"
P372390.mol,*C1COC2C1OCC2OC(=O)c1ccc(cc1)C(=O)O*,255.5,"Polyoxides/ethers/acetals, Polyesters/thioesters"
P372391.mol,*Oc1ccc(cc1)CC(NC(=O)CCc1ccc(cc1)OC(=O)COCC(=O)*)C(=O)OCCCC,64.0,"Polyoxides/ethers/acetals, Polyesters/thioesters, Polyamides/thioamides"
P372392.mol,*Oc1ccc(cc1)CC(NC(=O)CCc1ccc(cc1)OC(=O)COCC(=O)*)C(=O)OCc1ccccc1,76.0,"Polyoxides/ethers/acetals, Polyesters/thioesters, Polyamides/thioamides"
P372393.mol,*Oc1ccc(cc1)CC(NC(=O)CCc1ccc(cc1)OC(=O)COCC(=O)*)C(=O)OCCCCCCCCCCCC,36.0,"Polyoxides/ethers/acetals, Polyesters/thioesters, Polyamides/thioamides"
P372394.mol,*Oc1ccc(cc1)CC(NC(=O)CCc1ccc(cc1)OC(=O)COCC(=O)*)C(=O)OCC,79.0,"Polyoxides/ethers/acetals, Polyesters/thioesters, Polyamides/thioamides"
P372395.mol,*Oc1ccc(cc1)CC(NC(=O)CCc1ccc(cc1)OC(=O)COCC(=O)*)C(=O)OCCOCCOCC,27.0,"Polyoxides/ethers/acetals, Polyesters/thioesters, Polyamides/thioamides"
P372396.mol,*Oc1ccc(cc1)CC(NC(=O)CCc1ccc(cc1)OC(=O)COCC(=O)*)C(=O)OCCCCCC,45.0,"Polyoxides/ethers/acetals, Polyesters/thioesters, Polyamides/thioamides"
P372397.mol,*Oc1ccc(cc1)CC(NC(=O)CCc1ccc(cc1)OC(=O)COCC(=O)*)C(=O)OC,82.0,"Polyoxides/ethers/acetals, Polyesters/thioesters, Polyamides/thioamides"
P372398.mol,*Oc1ccc(cc1)CC(NC(=O)CCc1ccc(cc1)OC(=O)COCC(=O)*)C(=O)OCCCCCCCC,40.0,"Polyoxides/ethers/acetals, Polyesters/thioesters, Polyamides/thioamides"
P372399.mol,*Oc1ccc(cc1)CC(NC(=O)CCc1ccc(cc1)OC(=O)COCC(=O)*)C(=O)OCC(C)C,72.0,"Polyoxides/ethers/acetals, Polyesters/thioesters, Polyamides/thioamides"
